timestamp,session,Adj Close,Close,High,Low,Open,Volume,event_before,exact_event,event_after
2000-12-17 19:00:00-05:00,Asia 18-24 ET,104.5,104.5,104.6406021118164,104.40630340576172,104.625,175.0,,,Markit Manufacturing PMI Final DEC
2000-12-18 19:00:00-05:00,Asia 18-24 ET,104.125,104.125,104.1875,104.125,104.1875,51363.0,,,Markit Manufacturing PMI Final DEC
2000-12-19 19:00:00-05:00,Asia 18-24 ET,105.2968978881836,105.2968978881836,105.34380340576172,104.53130340576172,104.53130340576172,41825.0,,,Markit Manufacturing PMI Final DEC
2000-12-20 19:00:00-05:00,Asia 18-24 ET,105.3125,105.3125,105.5156021118164,104.875,105.25,10769.0,,,Markit Manufacturing PMI Final DEC
2000-12-21 19:00:00-05:00,Asia 18-24 ET,105.34380340576172,105.34380340576172,105.5625,105.0625,105.3125,2372.0,,,Markit Manufacturing PMI Final DEC
2000-12-25 19:00:00-05:00,Asia 18-24 ET,105.2656021118164,105.2656021118164,105.4843978881836,105.09380340576172,105.375,9617.0,,,Markit Manufacturing PMI Final DEC
2000-12-26 19:00:00-05:00,Asia 18-24 ET,104.7968978881836,104.7968978881836,105.3281021118164,104.75,105.28130340576172,18135.0,,,Markit Manufacturing PMI Final DEC
2000-12-27 19:00:00-05:00,Asia 18-24 ET,104.6875,104.6875,104.9218978881836,104.4843978881836,104.7968978881836,3391.0,,,Markit Manufacturing PMI Final DEC
2000-12-28 19:00:00-05:00,Asia 18-24 ET,104.8906021118164,104.8906021118164,105.0468978881836,104.65630340576172,104.71880340576172,31734.0,,,Markit Manufacturing PMI Final DEC
2001-12-16 19:00:00-05:00,Asia 18-24 ET,104.5781021118164,104.5781021118164,105.3906021118164,103.9843978881836,104.5781021118164,123.0,,,Markit Manufacturing PMI Final DEC
2001-12-17 19:00:00-05:00,Asia 18-24 ET,105.71880340576172,105.71880340576172,105.8281021118164,105.1875,105.4375,268.0,,,Markit Manufacturing PMI Final DEC
2001-12-18 19:00:00-05:00,Asia 18-24 ET,106.0625,106.0625,106.53130340576172,105.84380340576172,106.03130340576172,79184.0,,,Markit Manufacturing PMI Final DEC
2001-12-19 19:00:00-05:00,Asia 18-24 ET,105.0781021118164,105.0781021118164,105.09380340576172,104.4531021118164,104.9375,47791.0,,,Markit Manufacturing PMI Final DEC
2001-12-20 19:00:00-05:00,Asia 18-24 ET,104.6093978881836,104.6093978881836,105.25,104.5781021118164,105.0,9987.0,,,Markit Manufacturing PMI Final DEC
2001-12-23 19:00:00-05:00,Asia 18-24 ET,104.28130340576172,104.28130340576172,104.65630340576172,104.1875,104.5781021118164,21053.0,,,Markit Manufacturing PMI Final DEC
2001-12-25 19:00:00-05:00,Asia 18-24 ET,103.8593978881836,103.8593978881836,104.4531021118164,103.8281021118164,104.3593978881836,40744.0,,,Markit Manufacturing PMI Final DEC
2001-12-26 19:00:00-05:00,Asia 18-24 ET,104.8281021118164,104.8281021118164,104.8281021118164,103.71880340576172,103.84380340576172,40818.0,,,Markit Manufacturing PMI Final DEC
2001-12-27 19:00:00-05:00,Asia 18-24 ET,104.5625,104.5625,104.7656021118164,103.9531021118164,104.75,21181.0,,,Markit Manufacturing PMI Final DEC
2001-12-30 19:00:00-05:00,Asia 18-24 ET,105.1875,105.1875,105.3593978881836,104.5156021118164,104.6093978881836,111176.0,,,Markit Manufacturing PMI Final DEC
2002-12-15 19:00:00-05:00,Asia 18-24 ET,113.59380340576172,113.59380340576172,114.09380340576172,113.4843978881836,114.09380340576172,1172.0,,,Markit Manufacturing PMI Final DEC
2002-12-16 19:00:00-05:00,Asia 18-24 ET,113.8125,113.8125,113.84380340576172,113.6406021118164,113.7343978881836,1145.0,,,Markit Manufacturing PMI Final DEC
2002-12-17 19:00:00-05:00,Asia 18-24 ET,114.34380340576172,114.34380340576172,114.4843978881836,114.09380340576172,114.09380340576172,454.0,,,Markit Manufacturing PMI Final DEC
2002-12-18 19:00:00-05:00,Asia 18-24 ET,114.9375,114.9375,114.65630340576172,114.5468978881836,114.625,135454.0,,,Markit Manufacturing PMI Final DEC
2002-12-19 19:00:00-05:00,Asia 18-24 ET,113.78130340576172,113.78130340576172,113.7968978881836,113.4218978881836,113.7656021118164,81012.0,,,Markit Manufacturing PMI Final DEC
2002-12-22 19:00:00-05:00,Asia 18-24 ET,113.71880340576172,113.71880340576172,113.9218978881836,113.3593978881836,113.7656021118164,49654.0,,,Markit Manufacturing PMI Final DEC
2002-12-23 19:00:00-05:00,Asia 18-24 ET,114.1093978881836,114.1093978881836,114.25,113.6875,113.71880340576172,26315.0,,,Markit Manufacturing PMI Final DEC
2002-12-25 19:00:00-05:00,Asia 18-24 ET,114.2343978881836,114.2343978881836,114.4375,114.0,114.1093978881836,83640.0,,,Markit Manufacturing PMI Final DEC
2002-12-26 19:00:00-05:00,Asia 18-24 ET,115.03130340576172,115.03130340576172,115.0625,114.3125,114.34380340576172,118129.0,,,Markit Manufacturing PMI Final DEC
2002-12-29 19:00:00-05:00,Asia 18-24 ET,115.2656021118164,115.2656021118164,115.34380340576172,114.7031021118164,114.9843978881836,87368.0,,,Markit Manufacturing PMI Final DEC
2002-12-30 19:00:00-05:00,Asia 18-24 ET,115.0468978881836,115.0468978881836,115.53130340576172,114.9218978881836,115.21880340576172,300329.0,,,Markit Manufacturing PMI Final DEC
2003-12-15 19:00:00-05:00,Asia 18-24 ET,113.6875,113.6875,113.8281021118164,113.34380340576172,113.625,663.0,,,Markit Manufacturing PMI Final DEC
2003-12-16 19:00:00-05:00,Asia 18-24 ET,113.96880340576172,113.96880340576172,114.2656021118164,113.8593978881836,113.9218978881836,1928.0,,,Markit Manufacturing PMI Final DEC
2003-12-17 19:00:00-05:00,Asia 18-24 ET,114.1718978881836,114.1718978881836,114.15630340576172,113.8125,113.875,270.0,,,Markit Manufacturing PMI Final DEC
2003-12-18 19:00:00-05:00,Asia 18-24 ET,114.03130340576172,114.03130340576172,114.21880340576172,113.9218978881836,114.0,225489.0,,,Markit Manufacturing PMI Final DEC
2003-12-21 19:00:00-05:00,Asia 18-24 ET,112.7343978881836,112.7343978881836,113.21880340576172,112.46880340576172,113.0468978881836,272136.0,,,Markit Manufacturing PMI Final DEC
2003-12-22 19:00:00-05:00,Asia 18-24 ET,111.9375,111.9375,112.7968978881836,111.8281021118164,112.6718978881836,97078.0,,,Markit Manufacturing PMI Final DEC
2003-12-23 19:00:00-05:00,Asia 18-24 ET,112.625,112.625,112.7656021118164,111.9375,112.03130340576172,44915.0,,,Markit Manufacturing PMI Final DEC
2003-12-25 19:00:00-05:00,Asia 18-24 ET,113.0,113.0,113.0625,112.5781021118164,112.7343978881836,143925.0,,,Markit Manufacturing PMI Final DEC
2003-12-28 19:00:00-05:00,Asia 18-24 ET,112.3593978881836,112.3593978881836,112.9375,112.2343978881836,112.90630340576172,211455.0,,,Markit Manufacturing PMI Final DEC
2003-12-29 19:00:00-05:00,Asia 18-24 ET,112.1093978881836,112.1093978881836,112.3906021118164,111.8593978881836,112.375,82274.0,,,Markit Manufacturing PMI Final DEC
2003-12-30 19:00:00-05:00,Asia 18-24 ET,112.2656021118164,112.2656021118164,112.3906021118164,112.125,112.25,200928.0,,,Markit Manufacturing PMI Final DEC
2004-12-15 19:00:00-05:00,Asia 18-24 ET,112.7031021118164,112.7031021118164,113.40630340576172,112.625,113.3906021118164,5201.0,,,Markit Manufacturing PMI Final DEC
2004-12-16 19:00:00-05:00,Asia 18-24 ET,112.5625,112.5625,112.8281021118164,112.2343978881836,112.71880340576172,3848.0,,,Markit Manufacturing PMI Final DEC
2004-12-19 19:00:00-05:00,Asia 18-24 ET,112.7031021118164,112.7031021118164,112.7656021118164,112.5,112.6718978881836,242241.0,,,Markit Manufacturing PMI Final DEC
2004-12-20 19:00:00-05:00,Asia 18-24 ET,112.2031021118164,112.2031021118164,112.25,111.9375,112.1093978881836,301189.0,,,Markit Manufacturing PMI Final DEC
2004-12-21 19:00:00-05:00,Asia 18-24 ET,112.03130340576172,112.03130340576172,112.25,111.9375,112.1875,204443.0,,,Markit Manufacturing PMI Final DEC
2004-12-22 19:00:00-05:00,Asia 18-24 ET,111.9843978881836,111.9843978881836,112.1093978881836,111.90630340576172,112.0625,273105.0,,,Markit Manufacturing PMI Final DEC
2004-12-26 19:00:00-05:00,Asia 18-24 ET,111.5156021118164,111.5156021118164,112.03130340576172,111.34380340576172,112.03130340576172,240816.0,,,Markit Manufacturing PMI Final DEC
2004-12-27 19:00:00-05:00,Asia 18-24 ET,111.5,111.5,111.5781021118164,111.15630340576172,111.5,177490.0,,,Markit Manufacturing PMI Final DEC
2004-12-28 19:00:00-05:00,Asia 18-24 ET,111.2656021118164,111.2656021118164,111.5625,111.2031021118164,111.46880340576172,223407.0,,,Markit Manufacturing PMI Final DEC
2004-12-29 19:00:00-05:00,Asia 18-24 ET,111.6718978881836,111.6718978881836,111.7343978881836,111.1875,111.2343978881836,152838.0,,,Markit Manufacturing PMI Final DEC
2004-12-30 19:00:00-05:00,Asia 18-24 ET,111.9375,111.9375,112.0,111.6406021118164,111.7031021118164,471324.0,,,Markit Manufacturing PMI Final DEC
2005-12-15 19:00:00-05:00,Asia 18-24 ET,109.2031021118164,109.2031021118164,109.34380340576172,109.1718978881836,109.1718978881836,10291.0,,,Markit Manufacturing PMI Final DEC
2005-12-18 19:00:00-05:00,Asia 18-24 ET,109.1875,109.1875,109.3281021118164,109.09380340576172,109.28130340576172,10717.0,,,Markit Manufacturing PMI Final DEC
2005-12-19 19:00:00-05:00,Asia 18-24 ET,109.0781021118164,109.0781021118164,109.2343978881836,108.9843978881836,109.2343978881836,365781.0,,,Markit Manufacturing PMI Final DEC
2005-12-20 19:00:00-05:00,Asia 18-24 ET,108.78130340576172,108.78130340576172,109.0,108.6718978881836,108.9375,394005.0,,,Markit Manufacturing PMI Final DEC
2005-12-21 19:00:00-05:00,Asia 18-24 ET,109.15630340576172,109.15630340576172,109.2031021118164,108.71880340576172,108.7656021118164,338948.0,,,Markit Manufacturing PMI Final DEC
2005-12-22 19:00:00-05:00,Asia 18-24 ET,109.59380340576172,109.59380340576172,109.65630340576172,109.0156021118164,109.2031021118164,221075.0,,,Markit Manufacturing PMI Final DEC
2005-12-26 19:00:00-05:00,Asia 18-24 ET,109.8281021118164,109.8281021118164,109.875,109.3906021118164,109.59380340576172,271406.0,,,Markit Manufacturing PMI Final DEC
2005-12-27 19:00:00-05:00,Asia 18-24 ET,109.5781021118164,109.5781021118164,109.84380340576172,109.5625,109.7968978881836,239486.0,,,Markit Manufacturing PMI Final DEC
2005-12-28 19:00:00-05:00,Asia 18-24 ET,109.5781021118164,109.5781021118164,109.6718978881836,109.4375,109.59380340576172,245224.0,,,Markit Manufacturing PMI Final DEC
2005-12-29 19:00:00-05:00,Asia 18-24 ET,109.40630340576172,109.40630340576172,109.875,109.3906021118164,109.625,685872.0,,,Markit Manufacturing PMI Final DEC
2006-12-17 19:00:00-05:00,Asia 18-24 ET,108.34375,108.34375,108.453125,108.25,108.4375,8553.0,,,Markit Manufacturing PMI Final DEC
2006-12-18 19:00:00-05:00,Asia 18-24 ET,108.328125,108.328125,108.53125,108.15625,108.390625,361764.0,,,Markit Manufacturing PMI Final DEC
2006-12-19 19:00:00-05:00,Asia 18-24 ET,108.328125,108.328125,108.46875,108.265625,108.34375,675297.0,,,Markit Manufacturing PMI Final DEC
2006-12-20 19:00:00-05:00,Asia 18-24 ET,108.671875,108.671875,108.71875,108.28125,108.3125,687744.0,,,Markit Manufacturing PMI Final DEC
2006-12-21 19:00:00-05:00,Asia 18-24 ET,108.15625,108.15625,108.6875,108.078125,108.640625,173415.0,,,Markit Manufacturing PMI Final DEC
2006-12-25 19:00:00-05:00,Asia 18-24 ET,108.265625,108.265625,108.375,108.109375,108.171875,378353.0,,,Markit Manufacturing PMI Final DEC
2006-12-26 19:00:00-05:00,Asia 18-24 ET,107.859375,107.859375,108.328125,107.796875,108.265625,509436.0,,,Markit Manufacturing PMI Final DEC
2006-12-27 19:00:00-05:00,Asia 18-24 ET,107.59375,107.59375,108.03125,107.390625,107.859375,251489.0,,,Markit Manufacturing PMI Final DEC
2006-12-28 19:00:00-05:00,Asia 18-24 ET,107.46875,107.46875,107.71875,107.359375,107.59375,369695.0,,,Markit Manufacturing PMI Final DEC
2007-12-16 19:00:00-05:00,Asia 18-24 ET,113.171875,113.171875,113.5,112.796875,112.796875,15806.0,,,Markit Manufacturing PMI Final DEC
2007-12-17 19:00:00-05:00,Asia 18-24 ET,113.640625,113.640625,113.796875,113.21875,113.375,26895.0,,,Markit Manufacturing PMI Final DEC
2007-12-18 19:00:00-05:00,Asia 18-24 ET,113.75,113.75,114.0,113.328125,113.53125,967828.0,,,Markit Manufacturing PMI Final DEC
2007-12-19 19:00:00-05:00,Asia 18-24 ET,113.515625,113.515625,113.828125,113.171875,113.515625,665223.0,,,Markit Manufacturing PMI Final DEC
2007-12-20 19:00:00-05:00,Asia 18-24 ET,112.4375,112.4375,113.375,112.375,113.3125,548327.0,,,Markit Manufacturing PMI Final DEC
2007-12-23 19:00:00-05:00,Asia 18-24 ET,112.09375,112.09375,112.453125,112.015625,112.453125,121716.0,,,Markit Manufacturing PMI Final DEC
2007-12-25 19:00:00-05:00,Asia 18-24 ET,111.59375,111.59375,112.28125,111.5,112.203125,190867.0,,,Markit Manufacturing PMI Final DEC
2007-12-26 19:00:00-05:00,Asia 18-24 ET,112.21875,112.21875,112.34375,111.5625,111.5625,370546.0,,,Markit Manufacturing PMI Final DEC
2007-12-27 19:00:00-05:00,Asia 18-24 ET,112.90625,112.90625,113.296875,112.21875,112.25,395696.0,,,Markit Manufacturing PMI Final DEC
2007-12-30 19:00:00-05:00,Asia 18-24 ET,113.390625,113.390625,113.5625,112.96875,113.015625,189319.0,,,Markit Manufacturing PMI Final DEC
2008-12-15 19:00:00-05:00,Asia 18-24 ET,129.203125,129.203125,130.40625,127.328125,128.296875,8024.0,,,Markit Manufacturing PMI Final DEC
2008-12-16 19:00:00-05:00,Asia 18-24 ET,129.703125,129.703125,130.796875,129.515625,129.953125,19951.0,,,Markit Manufacturing PMI Final DEC
2008-12-17 19:00:00-05:00,Asia 18-24 ET,130.09375,130.09375,130.6875,129.78125,129.78125,28354.0,,,Markit Manufacturing PMI Final DEC
2008-12-18 19:00:00-05:00,Asia 18-24 ET,129.859375,129.859375,130.46875,129.28125,129.84375,253925.0,,,Markit Manufacturing PMI Final DEC
2008-12-21 19:00:00-05:00,Asia 18-24 ET,126.921875,126.921875,127.453125,126.640625,126.859375,154697.0,,,Markit Manufacturing PMI Final DEC
2008-12-22 19:00:00-05:00,Asia 18-24 ET,127.140625,127.140625,127.265625,126.5625,126.796875,137651.0,,,Markit Manufacturing PMI Final DEC
2008-12-23 19:00:00-05:00,Asia 18-24 ET,126.71875,126.71875,127.34375,125.6875,126.875,33032.0,,,Markit Manufacturing PMI Final DEC
2008-12-25 19:00:00-05:00,Asia 18-24 ET,127.328125,127.328125,127.375,126.640625,126.640625,32837.0,,,Markit Manufacturing PMI Final DEC
2008-12-28 19:00:00-05:00,Asia 18-24 ET,127.75,127.75,128.3125,127.125,127.234375,96299.0,,,Markit Manufacturing PMI Final DEC
2008-12-29 19:00:00-05:00,Asia 18-24 ET,127.296875,127.296875,127.984375,126.890625,127.609375,118899.0,,,Markit Manufacturing PMI Final DEC
2008-12-30 19:00:00-05:00,Asia 18-24 ET,125.75,125.75,127.734375,125.515625,127.671875,115346.0,,,Markit Manufacturing PMI Final DEC
2009-12-15 19:00:00-05:00,Asia 18-24 ET,118.71875,118.71875,119.0625,118.578125,118.765625,2364.0,,,Markit Manufacturing PMI Final DEC
2009-12-16 19:00:00-05:00,Asia 18-24 ET,119.53125,119.53125,119.609375,118.765625,118.765625,14927.0,,,Markit Manufacturing PMI Final DEC
2009-12-17 19:00:00-05:00,Asia 18-24 ET,119.109375,119.109375,119.703125,119.109375,119.609375,8728.0,,,Markit Manufacturing PMI Final DEC
2009-12-20 19:00:00-05:00,Asia 18-24 ET,118.296875,118.296875,119.125,118.140625,119.0,560228.0,,,Markit Manufacturing PMI Final DEC
2009-12-21 19:00:00-05:00,Asia 18-24 ET,116.234375,116.234375,116.71875,116.109375,116.671875,582318.0,,,Markit Manufacturing PMI Final DEC
2009-12-22 19:00:00-05:00,Asia 18-24 ET,116.125,116.125,116.53125,115.890625,116.1875,341446.0,,,Markit Manufacturing PMI Final DEC
2009-12-23 19:00:00-05:00,Asia 18-24 ET,115.71875,115.71875,116.25,115.65625,116.078125,117262.0,,,Markit Manufacturing PMI Final DEC
2009-12-27 19:00:00-05:00,Asia 18-24 ET,115.515625,115.515625,115.78125,115.328125,115.75,251644.0,,,Markit Manufacturing PMI Final DEC
2009-12-28 19:00:00-05:00,Asia 18-24 ET,115.65625,115.65625,115.765625,115.296875,115.46875,360260.0,,,Markit Manufacturing PMI Final DEC
2009-12-29 19:00:00-05:00,Asia 18-24 ET,115.84375,115.84375,115.859375,115.5625,115.640625,362111.0,,,Markit Manufacturing PMI Final DEC
2009-12-30 19:00:00-05:00,Asia 18-24 ET,115.453125,115.453125,115.765625,114.890625,115.765625,315230.0,,,Markit Manufacturing PMI Final DEC
2010-12-15 19:00:00-05:00,Asia 18-24 ET,120.375,120.375,120.65625,119.75,120.28125,4072.0,,,Markit Manufacturing PMI Final DEC
2010-12-16 19:00:00-05:00,Asia 18-24 ET,121.40625,121.40625,121.484375,120.6875,120.84375,6907.0,,,Markit Manufacturing PMI Final DEC
2010-12-19 19:00:00-05:00,Asia 18-24 ET,121.265625,121.265625,121.9375,121.1875,121.46875,2524.0,,,Markit Manufacturing PMI Final DEC
2010-12-20 19:00:00-05:00,Asia 18-24 ET,121.25,121.25,121.734375,121.265625,121.46875,651857.0,,,Markit Manufacturing PMI Final DEC
2010-12-21 19:00:00-05:00,Asia 18-24 ET,120.0,120.0,120.4375,119.796875,120.390625,493490.0,,,Markit Manufacturing PMI Final DEC
2010-12-22 19:00:00-05:00,Asia 18-24 ET,119.59375,119.59375,120.046875,119.453125,119.890625,335613.0,,,Markit Manufacturing PMI Final DEC
2010-12-26 19:00:00-05:00,Asia 18-24 ET,119.9375,119.9375,120.09375,119.0,119.5,271548.0,,,Markit Manufacturing PMI Final DEC
2010-12-27 19:00:00-05:00,Asia 18-24 ET,119.03125,119.03125,120.375,118.890625,120.0,447244.0,,,Markit Manufacturing PMI Final DEC
2010-12-28 19:00:00-05:00,Asia 18-24 ET,120.25,120.25,120.359375,118.953125,119.0,575393.0,,,Markit Manufacturing PMI Final DEC
2010-12-29 19:00:00-05:00,Asia 18-24 ET,119.984375,119.984375,120.28125,119.578125,120.125,446506.0,,,Markit Manufacturing PMI Final DEC
2010-12-30 19:00:00-05:00,Asia 18-24 ET,120.4375,120.4375,120.484375,119.9375,120.0,200271.0,,,Markit Manufacturing PMI Final DEC
2011-12-15 19:00:00-05:00,Asia 18-24 ET,131.953125,131.953125,132.09375,131.34375,131.546875,8111.0,,,Markit Manufacturing PMI Final DEC
2011-12-18 19:00:00-05:00,Asia 18-24 ET,132.125,132.125,132.21875,131.78125,132.015625,7163.0,,,Markit Manufacturing PMI Final DEC
2011-12-19 19:00:00-05:00,Asia 18-24 ET,131.59375,131.59375,132.140625,131.578125,132.140625,638015.0,,,Markit Manufacturing PMI Final DEC
2011-12-20 19:00:00-05:00,Asia 18-24 ET,130.421875,130.421875,130.890625,130.296875,130.625,762998.0,,,Markit Manufacturing PMI Final DEC
2011-12-21 19:00:00-05:00,Asia 18-24 ET,130.453125,130.453125,130.71875,130.328125,130.4375,443305.0,,,Markit Manufacturing PMI Final DEC
2011-12-22 19:00:00-05:00,Asia 18-24 ET,129.859375,129.859375,130.5,129.8125,130.484375,312889.0,,,Markit Manufacturing PMI Final DEC
2011-12-26 19:00:00-05:00,Asia 18-24 ET,129.953125,129.953125,130.09375,129.78125,129.9375,173791.0,,,Markit Manufacturing PMI Final DEC
2011-12-27 19:00:00-05:00,Asia 18-24 ET,130.703125,130.703125,130.71875,129.9375,129.984375,325851.0,,,Markit Manufacturing PMI Final DEC
2011-12-28 19:00:00-05:00,Asia 18-24 ET,130.84375,130.84375,130.921875,130.421875,130.578125,276282.0,,,Markit Manufacturing PMI Final DEC
2011-12-29 19:00:00-05:00,Asia 18-24 ET,131.125,131.125,131.234375,130.59375,130.765625,298765.0,,,Markit Manufacturing PMI Final DEC
2012-12-16 19:00:00-05:00,Asia 18-24 ET,132.984375,132.984375,133.359375,132.875,133.21875,7132.0,,,Markit Manufacturing PMI Final DEC
2012-12-17 19:00:00-05:00,Asia 18-24 ET,132.578125,132.578125,133.0,132.5,132.84375,11250.0,,,Markit Manufacturing PMI Final DEC
2012-12-18 19:00:00-05:00,Asia 18-24 ET,132.875,132.875,132.96875,132.609375,132.671875,1131712.0,,,Markit Manufacturing PMI Final DEC
2012-12-19 19:00:00-05:00,Asia 18-24 ET,132.15625,132.15625,132.375,132.109375,132.15625,957300.0,,,Markit Manufacturing PMI Final DEC
2012-12-20 19:00:00-05:00,Asia 18-24 ET,132.484375,132.484375,132.640625,132.0625,132.140625,706935.0,,,Markit Manufacturing PMI Final DEC
2012-12-23 19:00:00-05:00,Asia 18-24 ET,132.328125,132.328125,132.46875,132.25,132.390625,74527.0,,,Markit Manufacturing PMI Final DEC
2012-12-25 19:00:00-05:00,Asia 18-24 ET,132.5,132.5,132.59375,132.25,132.328125,111844.0,,,Markit Manufacturing PMI Final DEC
2012-12-26 19:00:00-05:00,Asia 18-24 ET,132.921875,132.921875,133.015625,132.3125,132.53125,564774.0,,,Markit Manufacturing PMI Final DEC
2012-12-27 19:00:00-05:00,Asia 18-24 ET,132.953125,132.953125,133.078125,132.703125,132.75,457798.0,,,Markit Manufacturing PMI Final DEC
2012-12-30 19:00:00-05:00,Asia 18-24 ET,132.78125,132.78125,133.0625,132.3125,132.953125,327518.0,,,Markit Manufacturing PMI Final DEC
2013-12-15 19:00:00-05:00,Asia 18-24 ET,125.53125,125.53125,125.796875,125.46875,125.609375,634511.0,,,Markit Manufacturing PMI Final DEC
2013-12-16 19:00:00-05:00,Asia 18-24 ET,124.546875,124.546875,124.609375,124.171875,124.203125,655984.0,,,Markit Manufacturing PMI Final DEC
2013-12-17 19:00:00-05:00,Asia 18-24 ET,124.296875,124.296875,124.75,123.78125,124.546875,1296718.0,,,Markit Manufacturing PMI Final DEC
2013-12-18 19:00:00-05:00,Asia 18-24 ET,123.65625,123.65625,124.25,123.421875,124.140625,1295056.0,,,Markit Manufacturing PMI Final DEC
2013-12-19 19:00:00-05:00,Asia 18-24 ET,123.734375,123.734375,123.875,123.265625,123.6875,872224.0,,,Markit Manufacturing PMI Final DEC
2013-12-22 19:00:00-05:00,Asia 18-24 ET,123.4375,123.4375,123.75,123.40625,123.71875,398009.0,,,Markit Manufacturing PMI Final DEC
2013-12-23 19:00:00-05:00,Asia 18-24 ET,123.046875,123.046875,123.546875,123.0,123.4375,202004.0,,,Markit Manufacturing PMI Final DEC
2013-12-25 19:00:00-05:00,Asia 18-24 ET,122.984375,122.984375,123.09375,122.90625,123.0625,133045.0,,,Markit Manufacturing PMI Final DEC
2013-12-26 19:00:00-05:00,Asia 18-24 ET,122.984375,122.984375,123.21875,122.828125,123.015625,380023.0,,,Markit Manufacturing PMI Final DEC
2013-12-29 19:00:00-05:00,Asia 18-24 ET,123.21875,123.21875,123.28125,122.84375,123.03125,358631.0,,,Markit Manufacturing PMI Final DEC
2013-12-30 19:00:00-05:00,Asia 18-24 ET,123.046875,123.046875,123.28125,122.765625,123.234375,351455.0,,,Markit Manufacturing PMI Final DEC
2014-12-15 19:00:00-05:00,Asia 18-24 ET,128.109375,128.109375,128.703125,127.84375,127.859375,10150.0,,,Markit Manufacturing PMI Final DEC
2014-12-16 19:00:00-05:00,Asia 18-24 ET,127.4375,127.4375,128.25,127.40625,128.25,13188.0,,,Markit Manufacturing PMI Final DEC
2014-12-17 19:00:00-05:00,Asia 18-24 ET,127.015625,127.015625,127.703125,126.90625,127.421875,14518.0,,,Markit Manufacturing PMI Final DEC
2014-12-18 19:00:00-05:00,Asia 18-24 ET,127.140625,127.140625,127.28125,126.8125,126.9375,806138.0,,,Markit Manufacturing PMI Final DEC
2014-12-21 19:00:00-05:00,Asia 18-24 ET,126.703125,126.703125,126.828125,126.515625,126.6875,427537.0,,,Markit Manufacturing PMI Final DEC
2014-12-22 19:00:00-05:00,Asia 18-24 ET,126.0,126.0,126.796875,125.90625,126.71875,547909.0,,,Markit Manufacturing PMI Final DEC
